"postcode","latitude","longitude"
"M6 6GY","53.499366","-2.283398"
"M6 6GZ","53.489867","-2.278889"
"M6 6HA","53.494542","-2.271309"
"M6 6HB","53.494739","-2.271476"
"M6 6HD","53.494584","-2.272621"
"M6 6HE","53.495045","-2.271508"
"M6 6HF","53.495217","-2.270635"
"M6 6HG","53.496882","-2.284784"
"M6 6HJ","53.499562","-2.280414"
"M6 6HN","53.500509","-2.282788"
"M6 6HP","53.499476","-2.286853"
"M6 6HS","53.500465","-2.286784"
"M6 6HT","53.500763","-2.285987"
"M6 6HU","53.499601","-2.279028"
"M6 6HX","53.499487","-2.281484"
"M6 6HY","53.489787","-2.278406"
"M6 6JD","53.506","-2.294464"
"M6 6JF","53.501792","-2.287545"
"M6 6JG","53.489867","-2.278889"
"M6 6JH","53.503673","-2.294269"
"M6 6JJ","53.50277","-2.288714"
"M6 6JN","53.489787","-2.278406"
"M6 6JP","53.504449","-2.293188"
"M6 6JQ","53.505229","-2.294249"
"M6 6JS","53.50378","-2.29074"
"M6 6JW","53.504085","-2.291452"
"M6 6JX","53.504058","-2.291392"
"M6 6JY","53.50473","-2.292271"
"M6 6JZ","53.504478","-2.291936"
"M6 6LD","53.491344","-2.278131"
"M6 6LE","53.490155","-2.27871"
"M6 6LF","53.502117","-2.287171"
"M6 6LG","53.501607","-2.286112"
"M6 6LH","53.50141","-2.285749"
"M6 6LJ","53.500892","-2.284464"
"M6 6LL","53.494134","-2.284239"
"M6 6LP","53.500265","-2.283163"
"M6 6LR","53.500231","-2.282394"
"M6 6LS","53.493074","-2.283855"
"M6 6LT","53.499291","-2.272845"
"M6 6LU","53.499452","-2.273524"
"M6 6LW","53.499825","-2.275396"
"M6 6LY","53.493065","-2.283931"
"M6 6NA","53.494086","-2.285475"
"M6 6ND","53.498887","-2.276777"
"M6 6NG","53.499164","-2.277336"
"M6 6NJ","53.500553","-2.275355"
"M6 6NN","53.4942","-2.29045"
"M6 6NP","53.498976","-2.273265"
"M6 6NQ","53.499644","-2.275681"
"M6 6NR","53.492749","-2.287921"
"M6 6NZ","53.490145","-2.279267"
"M6 6PD","53.492681","-2.286777"
"M6 6PE","53.492374","-2.286683"
"M6 6PF","53.493443","-2.286946"
"M6 6PG","53.490924","-2.281022"
"M6 6PP","53.491988","-2.28317"
"M6 6PQ","53.491139","-2.281416"
"M6 6PR","53.491435","-2.281674"
"M6 6PS","53.490118","-2.279826"
"M6 6PT","53.490601","-2.280794"
"M6 6PU","53.48853","-2.278535"
"M6 6PW","53.491278","-2.28315"
"M6 6PY","53.490504","-2.279919"
"M6 6PZ","53.49088","-2.280645"
"M6 6QA","53.495027","-2.290168"
"M6 6QB","53.498404","-2.275733"
"M6 6QH","53.490536","-2.277099"
"M6 6QJ","53.493927","-2.28065"
"M6 6QL","53.494648","-2.279645"
"M6 6QN","53.494181","-2.279763"
"M6 6QP","53.494156","-2.278903"
"M6 6QT","53.49519","-2.278564"
"M6 6QW","53.493572","-2.278598"
"M6 6QX","53.49526","-2.279574"
"M6 6QY","53.495269","-2.279257"
"M6 6RB","53.49733","-2.28203"
"M6 6RG","53.500902","-2.28834"
"M6 6RJ","53.49984","-2.28874"
"M6 6RL","53.499231","-2.287921"
"M6 6RP","53.500118","-2.288877"
"M6 6RQ","53.500174","-2.288169"
"M6 6RR","53.501269","-2.288749"
"M6 6RS","53.501434","-2.28759"
"M6 6RT","53.498854","-2.287467"
"M6 6RU","53.499194","-2.288328"
"M6 6RX","53.500367","-2.290266"
"M6 6SA","53.496404","-2.282204"
"M6 6SB","53.496102","-2.280075"
"M6 6SD","53.498473","-2.289062"
"M8 4HT","53.519681","-2.255468"
"M8 4HU","53.519314","-2.254666"
"M8 4HW","53.516365","-2.250046"
"M8 4HX","53.519377","-2.250685"
"M8 4HY","53.519695","-2.25313"
"M8 4HZ","53.519815","-2.251623"
"M8 4JA","53.520727","-2.253966"
"M8 4JB","53.520506","-2.252366"
"M8 4JD","53.520842","-2.250543"
"M8 4JE","53.520868","-2.251041"
"M8 4JF","53.521287","-2.252536"
"M8 4JG","53.522393","-2.252618"
"M8 4JH","53.522127","-2.250641"
"M8 4JJ","53.522505","-2.250583"
"M8 4JN","53.522779","-2.252696"
"M8 4JP","53.523163","-2.249621"
"M8 4JQ","53.522808","-2.25164"
"M8 4JR","53.520174","-2.252062"
"M8 4JS","53.522467","-2.251322"
"M8 4JT","53.521815","-2.249764"
"M8 4JU","53.521179","-2.248584"
"M8 4JW","53.52308","-2.250797"
"M8 4JX","53.519561","-2.248393"
"M8 4JY","53.520474","-2.249467"
"M8 4JZ","53.52382","-2.249399"
"M8 4LA","53.52433","-2.250322"
"M8 4LB","53.522823","-2.248775"
"M8 4LE","53.523427","-2.247918"
"M8 4LF","53.522909","-2.246633"
"M8 4LG","53.524131","-2.250834"
"M8 4LJ","53.523401","-2.247526"
"M8 4LL","53.523009","-2.24594"
"M8 4LN","53.522682","-2.247477"
"M8 4LP","53.525874","-2.250464"
"M8 4LQ","53.526401","-2.24872"
"M8 4LR","53.524918","-2.248817"
"M8 4LS","53.525545","-2.249816"
"M8 4LT","53.526794","-2.250065"
"M8 4LU","53.526787","-2.248737"
"M8 4LW","53.526138","-2.249654"
"M8 4LX","53.52651","-2.248102"
"M8 4LY","53.528326","-2.24722"
"M8 4LZ","53.531621","-2.245583"
"M8 4NA","53.525936","-2.247541"
"M8 4NB","53.531631","-2.244919"
"M8 4ND","53.528116","-2.245019"
"M8 4NE","53.526713","-2.245705"
"M8 4NF","53.528054","-2.244521"
"M8 4NG","53.522215","-2.246551"
"M8 4NH","53.526657","-2.2467"
"M8 4NN","53.518318","-2.245355"
"M8 4NP","53.519817","-2.24657"
"M8 4NQ","53.521164","-2.246925"
"M8 4NR","53.521069","-2.245386"
"M8 4NS","53.51973","-2.245107"
"M8 4NT","53.519794","-2.244443"
"M8 4NU","53.520911","-2.243439"
"M8 4NW","53.518852","-2.243639"
"M8 4NY","53.527575","-2.246208"
"M8 4NZ","53.528033","-2.245954"
"M8 4PB","53.519145","-2.240805"
"M8 4PD","53.522209","-2.241365"
"M8 4PE","53.521129","-2.242354"
"M8 4PF","53.521201","-2.242053"
"M8 4PG","53.5222","-2.237247"
"M8 4PH","53.521266","-2.241375"
"M8 4PJ","53.521564","-2.240698"
"M8 4PL","53.521525","-2.23756"
"M8 4PN","53.521355","-2.237167"
"M8 4PQ","53.521667","-2.238165"
"M8 4PR","53.522396","-2.237852"
"M8 4PS","53.522756","-2.237899"
"M8 4PT","53.523053","-2.237524"
"M8 4PU","53.522526","-2.235862"
"M8 4PW","53.521674","-2.239597"
"M8 4PX","53.520387","-2.240329"
"M8 4PY","53.519719","-2.241411"
"M8 4PZ","53.520268","-2.241505"
"M8 4QA","53.519742","-2.239104"
"M8 4QD","53.51939","-2.235211"
"M8 4QE","53.518644","-2.239761"
"M8 4QF","53.518602","-2.238177"
"M8 4QH","53.51902","-2.235872"
"M8 4QJ","53.520597","-2.234297"
"M8 4QL","53.522002","-2.232556"
"M8 4QN","53.520202","-2.237535"
"M8 4QP","53.520316","-2.239801"
"M8 4QS","53.517512","-2.235291"
"M8 4QT","53.519044","-2.233248"
"M8 4QU","53.520016","-2.232575"
"M8 4QW","53.520937","-2.234903"
"M8 4QX","53.52141","-2.232024"
"M8 4QY","53.521251","-2.230455"
"M8 4QZ","53.520704","-2.229969"
"M8 4RA","53.519389","-2.23138"
"M8 4RB","53.522494","-2.246327"
"M8 4RE","53.519757","-2.230354"
"M8 4RF","53.518504","-2.233306"
"M8 4SA","53.519321","-2.233627"
"M8 4WA","53.527771","-2.246722"
"M8 4WB","53.528799","-2.245114"
"M8 4WD","53.526667","-2.246112"
"M8 4WE","53.528268","-2.245548"
"M8 4WF","53.5269","-2.246596"
"M8 4WG","53.521148","-2.245959"
"M8 4WH","53.520557","-2.244991"
"M8 4WJ","53.519966","-2.243916"
"M8 4WL","53.520497","-2.248052"
"M8 4WN","53.519126","-2.24501"
"M8 4WP","53.521208","-2.247438"
"M8 4WQ","53.521858","-2.246356"
"M8 4WR","53.519711","-2.245695"
"M8 4WS","53.521061","-2.244647"
"M8 4WT","53.519958","-2.243253"
"M8 4WU","53.520309","-2.24333"
"M8 4WW","53.519842","-2.247189"
"M8 4YZ","53.506566","-2.24298"
"M8 5AA","53.513005","-2.241584"
"M8 5AB","53.512873","-2.24003"
"M8 5AD","53.513338","-2.241073"
"M8 5AE","53.513913","-2.241529"
"M8 5AF","53.513698","-2.241121"
"M8 5AG","53.514211","-2.236057"
"M8 5AH","53.513915","-2.240202"
"M8 5AJ","53.514335","-2.241456"
"M8 5AL","53.513259","-2.240198"
"M8 5AN","53.514585","-2.238095"
"M8 5AP","53.51449","-2.235953"
"M8 5AQ","53.514108","-2.237335"
"M8 5AR","53.513447","-2.235977"
"M8 5AS","53.513808","-2.235436"
"M8 5AT","53.513622","-2.234289"
"M8 5AU","53.514577","-2.232907"
"M8 5AW","53.514736","-2.238804"
"M8 5AX","53.514654","-2.234988"
"M8 5AZ","53.51282","-2.239472"
"M8 5BB","53.514942","-2.243842"
"M8 5BD","53.51536","-2.241387"
"M8 5BE","53.513123","-2.231647"
"M8 5BG","53.515027","-2.244866"
"M8 5BJ","53.513129","-2.242324"
"M8 5BN","53.513401","-2.245643"
"M8 5BQ","53.515559","-2.244145"
"M8 5BR","53.51578","-2.242686"
"M8 5BS","53.515145","-2.240933"
"M8 5BW","53.514325","-2.246583"
"M8 5BY","53.514709","-2.243298"
"M8 5BZ","53.513461","-2.242673"
"M8 5DB","53.509928","-2.224317"
"M8 5DD","53.51765","-2.247085"
"M8 5DE","53.517408","-2.246511"
"M8 5DG","53.515222","-2.24306"
"M8 5DJ","53.515178","-2.246814"
"M8 5DP","53.51345","-2.243788"
"M8 5DR","53.515714","-2.248311"
"M8 5DS","53.517557","-2.248261"
"M8 5DT","53.517187","-2.249134"
"M8 5DU","53.51755","-2.247628"
"M8 5DX","53.516977","-2.246071"
"M8 5DY","53.516222","-2.245099"
"M8 5DZ","53.516108","-2.243786"
"M8 5EA","53.516724","-2.24245"
"M8 5EB","53.516654","-2.241711"
"M8 5ED","53.517543","-2.242228"
"M8 5EE","53.514722","-2.241277"
"M8 5EF","53.518117","-2.246967"
"M8 5EG","53.512777","-2.228265"
"M8 5EH","53.51389","-2.2258"
"M8 5EJ","53.512015","-2.245436"
"M8 5EL","53.512897","-2.244838"
"M8 5EN","53.513994","-2.245662"
"M8 5EP","53.514993","-2.230629"
"M8 5EQ","53.515135","-2.231429"
"M8 5ES","53.516705","-2.237636"
"M8 5ET","53.517226","-2.228485"
"M8 5FA","53.517413","-2.243917"
"M8 5FB","53.517965","-2.245803"
"M8 5FN","53.514143","-2.238545"
"M8 5GD","53.51331","-2.241842"
"M8 5NW","53.513742","-2.246022"
"M8 5QA","53.513594","-2.230142"
"M8 5QB","53.513816","-2.231138"
"M8 5QD","53.514053","-2.22939"
"M8 5QE","53.513199","-2.228599"
"M8 5RA","53.518027","-2.23365"
"M8 5RB","53.517882","-2.229502"
"M8 5RL","53.517226","-2.228485"
"M8 5RN","53.517226","-2.228485"
"M8 5RT","53.517859","-2.232533"
"M8 5RU","53.517804","-2.23297"
"M8 5RX","53.517065","-2.234052"
"M8 5RY","53.517731","-2.233256"
"M8 5RZ","53.517577","-2.234205"
"M8 5SA","53.515884","-2.235779"
"M8 5SB","53.515847","-2.236156"
"M8 5SD","53.515362","-2.236123"
"M8 5SE","53.515164","-2.236137"
"M8 5SF","53.515304","-2.236784"
"M8 5SG","53.51703","-2.237686"
"M8 5SH","53.515708","-2.237133"
"M8 5SJ","53.515493","-2.237768"
"M8 5SL","53.516024","-2.237741"
"M8 5SN","53.516275","-2.237772"
"M8 5SP","53.516434","-2.239477"
"M8 5SQ","53.515679","-2.239473"
"M8 5SR","53.517873","-2.238958"
"M8 5SS","53.516607","-2.238257"
"M8 5ST","53.516957","-2.238621"
"M8 5SU","53.518473","-2.240062"
"M8 5SW","53.516273","-2.238813"
"M8 5TA","53.51354","-2.234786"
"M8 5UA","53.512589","-2.22421"
"M8 5UB","53.513324","-2.2253"
"M8 5UD","53.513239","-2.236986"
"M8 5UE","53.512755","-2.235928"
"M8 5UF","53.512449","-2.235486"
"M8 5UG","53.512076","-2.224449"
"M8 5UJ","53.512663","-2.23267"
"M8 5UL","53.513228","-2.233503"
"M8 5UN","53.513894","-2.233054"
"M8 5UP","53.513203","-2.232085"
"M8 5UQ","53.514218","-2.231726"
"M8 5UR","53.512713","-2.229169"
"M8 5US","53.512445","-2.224541"
"M8 5UT","53.512938","-2.224996"
"M8 5UU","53.511003","-2.226253"
"M8 5UW","53.513184","-2.232673"
"M8 5UY","53.511742","-2.225427"
"M8 5UZ","53.512434","-2.225642"
"M8 5WA","53.514854","-2.238096"
"M8 5XB","53.51446","-2.223783"
"M8 5XF","53.513876","-2.223282"
"M8 5XH","53.512761","-2.223517"
"M8 5XJ","53.514349","-2.225079"
"M8 5XL","53.514789","-2.225745"
"M8 5XN","53.513928","-2.224655"
"M8 5YA","53.511767","-2.226347"
"M8 5YB","53.511777","-2.225789"
"M8 5YD","53.51168","-2.22517"
"M8 5ZA","53.512496","-2.225929"
"M8 5ZB","53.512183","-2.225339"
"M8 5ZD","53.51265","-2.225311"
"M8 5ZE","53.512624","-2.225055"
"M8 8AE","53.500987","-2.245282"
"M8 8AF","53.498304","-2.247241"
"M8 8AG","53.498172","-2.246896"
"M8 8AN","53.496832","-2.245981"
"M8 8AQ","53.498389","-2.245342"
"M8 8AR","53.498749","-2.246131"
"M8 8AT","53.496309","-2.246823"
"M8 8AU","53.500819","-2.235847"
"M8 8AW","53.497151","-2.248455"
"M8 8AY","53.50162","-2.235444"
"M8 8AZ","53.500447","-2.246593"
"M8 8BA","53.497182","-2.251986"
"M8 8BB","53.499031","-2.238758"
"M8 8BG","53.501178","-2.244924"
"M8 8BH","53.50096","-2.245071"
"M8 8BJ","53.499804","-2.240017"
"M8 8BN","53.502352","-2.246891"
"M8 8BQ","53.500453","-2.242656"
"M8 8BR","53.500836","-2.244165"
"M8 8BS","53.497241","-2.249378"
"M8 8BT","53.500529","-2.24596"
"M8 8BW","53.501731","-2.2461"
"M8 8BX","53.496455","-2.251394"
"M8 8BY","53.497538","-2.249079"
"M8 8BZ","53.497168","-2.250056"
"M8 8DB","53.500777","-2.247831"
"M8 8DD","53.497808","-2.25318"
"M8 8DE","53.498533","-2.250275"
"M8 8DJ","53.499178","-2.247174"
"M8 8DN","53.492435","-2.238194"
"M8 8DQ","53.49325","-2.248568"
"M8 8DT","53.498373","-2.230479"
"M8 8DU","53.498126","-2.254747"
"M8 8DY","53.49883","-2.254543"
"M8 8EB","53.49578","-2.251736"
"M8 8EE","53.493442","-2.251192"
"M8 8EF","53.493688","-2.250503"
"M8 8EG","53.493415","-2.251162"
"M8 8EJ","53.495674","-2.250681"
"M8 8EL","53.493582","-2.249734"
"M8 8EN","53.494723","-2.249831"
"M8 8EP","53.497216","-2.235028"
"M8 8EQ","53.493327","-2.250151"
"M8 8ER","53.500039","-2.252576"
"M8 8ES","53.500802","-2.253063"
"M8 8ET","53.495219","-2.249246"
"M8 8EU","53.494172","-2.250036"
"M8 8EW","53.497147","-2.251157"
"M8 8EX","53.497013","-2.251035"
"M8 8FJ","53.494624","-2.250237"
"M8 8FN","53.493671","-2.249174"
"M8 8FQ","53.494018","-2.251892"
"M8 8FT","53.493445","-2.249504"
"M8 8FW","53.492639","-2.249547"
"M8 8FX","53.494271","-2.251034"
"M8 8FZ","53.494874","-2.2367"
"M8 8GA","53.497638","-2.247493"
"M8 8GF","53.493244","-2.238259"
"M8 8GG","53.495078","-2.237726"
"M8 8GJ","53.495468","-2.249651"
"M8 8GQ","53.493542","-2.237401"
"M8 8GW","53.49344","-2.238787"
"M8 8HE","53.497227","-2.25176"
"M8 8HF","53.495544","-2.244017"
"M8 8HG","53.494621","-2.241974"
"M8 8HH","53.495455","-2.247285"
"M8 8HN","53.494887","-2.24029"
"M8 8HQ","53.494116","-2.242393"
"M8 8HU","53.497386","-2.243347"
"M8 8HW","53.494869","-2.243649"
"M8 8HX","53.49432","-2.245005"
"M8 8HY","53.493994","-2.240825"
"M8 8JA","53.502924","-2.235195"
"M8 8JB","53.502887","-2.235496"
"M8 8JD","53.499741","-2.248684"
"M8 8JF","53.493693","-2.242949"
"M8 8JJ","53.498054","-2.238665"
"M8 8JW","53.4978","-2.25176"
"M8 8JX","53.497902","-2.251417"
"M8 8LE","53.495846","-2.244694"
"M8 8LG","53.496551","-2.238413"
"M8 8LQ","53.494953","-2.238422"
"M8 8LR","53.498171","-2.2421"
"M8 8LW","53.496123","-2.237659"
"M8 8LY","53.494698","-2.239397"
"M8 8LZ","53.495808","-2.241484"
"M8 8ND","53.499627","-2.242078"
"M8 8NE","53.495796","-2.243958"
"M8 8NF","53.494582","-2.239806"
"M8 8NL","53.497395","-2.24439"
"M8 8NN","53.496348","-2.240989"
"M8 8NP","53.4968","-2.240693"
"M8 8NT","53.499261","-2.24087"
"M8 8NU","53.497872","-2.243033"
"M8 8NW","53.496714","-2.23911"
"M8 8NZ","53.498862","-2.247745"
"M8 8PS","53.496706","-2.242712"
"M8 8PY","53.493376","-2.240387"
"M8 8PZ","53.493738","-2.239184"
"M8 8QA","53.492003","-2.238523"
"M8 8QE","53.493812","-2.237418"
"M8 8QF","53.492043","-2.23729"
"M8 8QG","53.492796","-2.23856"
"M8 8QH","53.495826","-2.236871"
"M8 8QJ","53.494776","-2.237426"
"M8 8QN","53.493012","-2.238441"
"M8 8RA","53.494615","-2.235628"
"M8 8RD","53.493259","-2.236438"
"M8 8RE","53.495182","-2.236524"
"M8 8RF","53.494981","-2.236791"
"M8 8RG","53.493421","-2.235034"
"M8 8RJ","53.49449","-2.235387"
"M8 8RQ","53.495339","-2.233055"
"M8 8RW","53.494013","-2.236683"
"M8 8RY","53.494054","-2.237419"
"M8 8SA","53.503486","-2.232695"
"M8 8SH","53.494496","-2.237015"
"M8 8SY","53.500877","-2.247184"
"M8 8TP","53.493348","-2.236875"
"M8 8UA","53.502686","-2.23257"
"M8 8UB","53.500819","-2.231188"
"M8 8UD","53.500602","-2.232031"
"M8 8UE","53.502084","-2.232582"
"M8 8UF","53.500371","-2.234002"
"M8 8UG","53.501952","-2.235717"
"M8 8UH","53.500085","-2.234199"
"M8 8UJ","53.504355","-2.234132"
"M8 8UL","53.504213","-2.233121"
"M8 8UN","53.502043","-2.234904"
"M8 8UP","53.501162","-2.23526"
"M8 8UQ","53.500361","-2.235844"
"M8 8UR","53.500068","-2.233762"
"M8 8US","53.500421","-2.232558"
"M8 8UT","53.501239","-2.231459"
"M8 8UW","53.501424","-2.234493"
"M8 8UX","53.502882","-2.232508"
"M8 8UY","53.502113","-2.231467"
"M8 8WA","53.497146","-2.24217"
"M8 8WB","53.501554","-2.231069"
"M8 8WD","53.501734","-2.231992"
"M8 8WE","53.495212","-2.242701"
"M8 8WF","53.501484","-2.231358"
"M8 8WG","53.501673","-2.231434"
"M8 8WH","53.502796","-2.231229"
"M8 8WJ","53.502229","-2.231784"
"M8 8WL","53.50259","-2.231258"
"M8 8WN","53.502984","-2.231848"
"M8 8WQ","53.502939","-2.232014"
"M8 8XA","53.502156","-2.232206"
"M8 8XB","53.504251","-2.232127"
"M8 8XD","53.503643","-2.230269"
"M8 8XF","53.502067","-2.231934"
"M8 8XG","53.504147","-2.22997"
"M8 8XU","53.502389","-2.232569"
"M8 8YD","53.498725","-2.253201"
"M8 8YE","53.499336","-2.249119"
"M8 8YF","53.49925","-2.251621"
"M8 8YG","53.499451","-2.250175"
"M8 8YH","53.498946","-2.250534"
"M8 8YJ","53.498729","-2.251362"
"M8 8YR","53.499772","-2.251247"
"M8 8YT","53.499362","-2.253838"
"M8 8YU","53.500091","-2.25339"
"M8 8YW","53.499418","-2.252783"
"M8 9AA","53.506566","-2.24298"
"M8 9AB","53.507557","-2.241975"
"M8 9AD","53.507154","-2.241325"
"M8 9AE","53.507706","-2.243921"
"M8 9AF","53.507041","-2.243782"
"M8 9AG","53.505645","-2.245342"
"M8 9AH","53.507416","-2.244945"
"M8 9AJ","53.507469","-2.245594"
"M8 9AL","53.506147","-2.241214"
"M8 9AP","53.506112","-2.245284"
"M8 9AQ","53.507468","-2.241658"
"M8 9AR","53.505746","-2.244136"
"M8 9AS","53.507211","-2.244326"
"M8 9AT","53.507491","-2.243423"
"M8 9AU","53.507921","-2.243347"
"M8 9AW","53.506953","-2.242771"
"M8 9AX","53.506968","-2.243296"
"M8 9AY","53.507219","-2.243448"
"M8 9BA","53.506911","-2.245922"
"M8 9BB","53.505269","-2.244405"
"M8 9BD","53.505078","-2.245263"
"M8 9BE","53.502218","-2.246091"
"M8 9BF","53.502101","-2.245575"
"M8 9BG","53.504187","-2.246102"
"M8 9BH","53.502616","-2.244947"
"M8 9BL","53.502912","-2.245447"
"M8 9BP","53.502587","-2.246214"
"M8 9BQ","53.502715","-2.245159"
"M8 9BR","53.503198","-2.245946"
"M8 9BS","53.503703","-2.245376"
"M8 9BT","53.504587","-2.243722"
"M8 9BU","53.503639","-2.245707"
"M8 9BW","53.50357","-2.244486"
"M8 9BX","53.503749","-2.244818"
"M8 9BY","53.504024","-2.245435"
"M8 9BZ","53.503668","-2.245089"
"M8 9DA","53.504694","-2.24416"
"M8 9DB","53.504539","-2.245366"
"M8 9DD","53.504442","-2.244596"
"M8 9DE","53.504334","-2.244384"
"M8 9DF","53.504441","-2.244883"
"M8 9DG","53.508027","-2.24522"
"M8 9DH","53.50844","-2.245117"
"M8 9DJ","53.509085","-2.246447"
"M8 9DN","53.508498","-2.247861"
"M8 9DP","53.508175","-2.247482"
"M8 9DQ","53.512058","-2.242981"
"M8 9DU","53.505199","-2.243455"
"M8 9DW","53.502255","-2.245729"
"M8 9DY","53.494816","-2.251954"
"M8 9ED","53.508218","-2.243789"
"M8 9EE","53.509001","-2.243491"
"M8 9EG","53.509331","-2.244715"
"M8 9EH","53.510812","-2.245598"
"M8 9EJ","53.510516","-2.245521"
"M8 9EL","53.510292","-2.245293"
"M8 9EN","53.51037","-2.246364"
"M8 9EP","53.511008","-2.245536"
"M8 9EQ","53.510076","-2.245217"
"M8 9ER","53.508356","-2.242658"
"M8 9ES","53.509073","-2.247925"
"M8 9ET","53.509714","-2.246361"
"M8 9EW","53.508948","-2.247487"
"M8 9EY","53.508942","-2.245979"
"M8 9EZ","53.508095","-2.246773"
"M8 9FG","53.508623","-2.242899"
"M8 9FL","53.509621","-2.247823"
"M8 9FN","53.509956","-2.246995"
"M8 9FR","53.507685","-2.24555"
"M8 9GA","53.505843","-2.245011"
"M8 9GH","53.509981","-2.247674"
"M8 9GR","53.506921","-2.245198"
"M8 9HD","53.509388","-2.243328"
"M8 9HJ","53.508561","-2.242401"
"M8 9HZ","53.510714","-2.244509"
"M8 9JE","53.51147","-2.244998"
"M8 9JG","53.511559","-2.245406"
"M8 9JN","53.51146","-2.244317"
"M8 9JP","53.510969","-2.243895"
"M8 9JR","53.511665","-2.241742"
"M8 9JS","53.512051","-2.241956"
"M8 9JT","53.512545","-2.242019"
"M8 9JU","53.512203","-2.242409"
"M8 9JW","53.510544","-2.243754"
"M8 9JX","53.512039","-2.243464"
"M8 9LB","53.508809","-2.240625"
"M8 9LD","53.510202","-2.240603"
"M8 9LE","53.509272","-2.242664"
"M8 9LF","53.510992","-2.241256"
"M8 9LG","53.509087","-2.240974"
"M8 9LJ","53.51056","-2.241314"
"M8 9LL","53.509912","-2.242094"
"M8 9LN","53.509194","-2.241472"
"M8 9LP","53.509985","-2.241371"
"M8 9LQ","53.51014","-2.240105"
"M8 9LR","53.507917","-2.241585"
"M8 9LS","53.507873","-2.240452"
"M8 9LT","53.508693","-2.240218"
"M8 9LU","53.509016","-2.240476"
"M8 9LW","53.510183","-2.241176"
"M8 9LX","53.509873","-2.239199"
"M8 9LY","53.51034","-2.239352"
"M8 9LZ","53.509549","-2.238971"
"M8 9NA","53.508334","-2.23999"
"M8 9NB","53.509772","-2.239832"
"M8 9ND","53.509539","-2.239966"
"M8 9NN","53.509544","-2.241504"
"M8 9NT","53.512118","-2.240026"
"M8 9NW","53.510303","-2.244238"
"M8 9PA","53.507127","-2.240266"
"M8 9PB","53.506508","-2.245317"
"M8 9PE","53.502682","-2.246814"
"M8 9PH","53.506712","-2.245405"
"M8 9QP","53.506869","-2.244293"
"M8 9QQ","53.507327","-2.244507"
"M8 9QR","53.505495","-2.243652"
"M8 9QS","53.506175","-2.244136"
"M8 9QT","53.507148","-2.242965"
"M8 9QU","53.506978","-2.24304"
"M8 9SA","53.50858","-2.247123"
"M8 9SB","53.506566","-2.24298"
"M8 9SG","53.496245","-2.253005"
"M8 9SN","53.494482","-2.253537"
"M8 9TW","53.494674","-2.251835"
"M8 9TY","53.494852","-2.251894"
"M8 9TZ","53.49571","-2.253934"
"M8 9UE","53.49511","-2.254159"
"M8 9WT","53.512496","-2.239681"
"M8 9YG","53.497115","-2.253945"
"M9 0FN","53.534341","-2.219211"
"M9 0GA","53.537178","-2.235249"
"M9 0GB","53.536585","-2.230402"
"M9 0GD","53.536145","-2.230174"
"M9 0GE","53.537218","-2.233107"
"M9 0GG","53.535599","-2.23856"
"M9 0GH","53.535088","-2.233125"
"M9 0GJ","53.536766","-2.234749"
"M9 0GL","53.537927","-2.233986"
